HHID,HHID_old,resp_iid,spouse_iid,muslim,age_2018,sex,New_edu,wealth_total,CropFailRecent,RiverErodeRecent,KinDispRecent,BusLossRecent,NeighDispRecent,UnemployRecent,NatDisRecent,SmDebtRecent,LgDebtRecent,SickSelfRecent,SickFamRecent,netsize,mutual,mutual_prop,long,long_prop,local,local_prop,support_in,support_in_prop,support_out,support_out_prop,
HH614,HHQ614,IND4608,HUS229,1,51,0,7,190750,1,1,0,0,0,0,0,1,1,1,0,7,5,0.714285714,1,0.142857143,4,0.571428571,6,0.857142857,5,0.714285714,
HH615,HHQ615,IND4612,HUS041,0,44,0,2,194750,0,0,0,0,0,0,0,0,1,0,0,13,0,0,0,0,8,0.615384615,3,0.230769231,2,0.153846154,
HH616,HHQ616,IND4621,HUS180,1,56,0,5,272475,0,0,1,0,1,0,0,0,0,1,0,14,2,0.142857143,4,0.285714286,8,0.571428571,5,0.357142857,5,0.357142857,
HH617,HHQ617,IND4625,HUS404,1,58,0,1,211250,0,0,0,1,0,1,0,1,1,1,1,20,4,0.2,2,0.1,6,0.3,7,0.35,5,0.25,
HH618,HHQ618,IND4634,#N/A,1,50,0,3,110905,0,0,0,0,0,1,0,0,0,0,0,10,0,0,2,0.2,6,0.6,3,0.3,1,0.1,
HH619,HHQ619,IND4643,HUS104,1,52,0,0,104520,0,0,0,0,0,0,0,1,1,1,0,14,7,0.5,4,0.285714286,7,0.5,10,0.714285714,7,0.5,
HH620,HHQ620,IND4648,HUS243,1,64,0,0,428150,0,0,0,0,0,0,0,0,0,1,0,8,3,0.375,1,0.125,6,0.75,6,0.75,3,0.375,
HH621,HHQ621,IND4657,HUS093,1,31,0,5,119975,1,0,1,1,0,0,0,0,1,0,1,4,2,0.5,1,0.25,3,0.75,4,1,2,0.5,
HH622,HHQ622,IND4662,HUS034,1,40,0,10,484750,0,0,0,0,0,1,0,0,0,1,0,10,2,0.2,0,0,7,0.7,5,0.5,2,0.2,
HH623,HHQ623,IND4667,#N/A,1,44,0,9,589550,0,0,0,0,0,0,0,0,1,0,1,12,1,0.083333333,1,0.083333333,8,0.666666667,5,0.416666667,2,0.166666667,
HH624,HHQ624,IND4675,#N/A,1,31,0,17,236075,0,0,0,0,0,0,0,0,0,0,0,10,3,0.3,1,0.1,9,0.9,4,0.4,6,0.6,
HH625,HHQ625,IND4677,#N/A,1,36,0,5,130560,0,0,1,1,0,0,0,0,1,1,1,11,3,0.272727273,1,0.090909091,7,0.636363636,9,0.818181818,3,0.272727273,
HH626,HHQ626,IND4687,HUS151,0,28,0,5,189425,0,0,0,0,0,0,0,0,0,0,1,7,1,0.142857143,0,0,6,0.857142857,3,0.428571429,2,0.285714286,
HH627,HHQ627,IND4690,#N/A,1,41,0,5,161215,0,0,0,0,0,0,0,0,0,0,0,4,1,0.25,1,0.25,2,0.5,2,0.5,1,0.25,
HH628,HHQ628,IND4693,#N/A,1,39,0,11,361675,0,0,0,0,0,0,0,0,0,1,1,7,2,0.285714286,2,0.285714286,4,0.571428571,3,0.428571429,2,0.285714286,
HH629,HHQ629,IND4703,HUS165,1,39,0,5,185775,1,0,0,0,0,0,0,0,1,0,1,14,3,0.214285714,3,0.214285714,9,0.642857143,8,0.571428571,6,0.428571429,
HH630,HHQ630,IND4707,#N/A,0,34,0,9,144457,0,0,0,0,1,0,0,0,1,0,1,13,2,0.153846154,0,0,9,0.692307692,3,0.230769231,3,0.230769231,
HH631,HHQ631,IND4713,HUS329,1,60,0,,438080,1,0,0,0,0,0,0,0,0,0,0,14,1,0.071428571,0,0,9,0.642857143,4,0.285714286,4,0.285714286,
HH632,HHQ632,IND4729,HUS388,1,67,0,0,145725,0,0,0,0,0,0,0,1,1,1,1,5,3,0.6,1,0.2,2,0.4,4,0.8,3,0.6,
HH633,HHQ633,IND4736,HUS081,1,60,0,1,245600,0,0,0,0,0,0,0,0,0,0,0,9,2,0.222222222,1,0.111111111,7,0.777777778,4,0.444444444,4,0.444444444,
HH634,HHQ634,IND4744,HUS347,1,33,0,5,375025,0,0,0,0,0,1,0,0,0,0,1,14,2,0.142857143,1,0.071428571,6,0.428571429,6,0.428571429,4,0.285714286,
HH635,HHQ635,IND4754,HUS274,1,55,0,8,393225,1,0,0,0,0,0,0,0,1,1,0,6,0,0,1,0.166666667,4,0.666666667,3,0.5,2,0.333333333,
HH636,HHQ636,IND4756,#N/A,1,34,0,9,330775,0,0,0,0,0,0,0,0,0,0,0,8,3,0.375,0,0,5,0.625,6,0.75,3,0.375,
HH637,HHQ637,IND4765,#N/A,1,72,0,1,109710,0,0,0,0,0,0,0,0,0,1,0,6,1,0.166666667,0,0,3,0.5,2,0.333333333,1,0.166666667,
HH638,HHQ638,IND4777,HUS202,1,60,0,3,196290,1,0,0,0,0,0,0,1,1,1,1,12,2,0.166666667,0,0,10,0.833333333,3,0.25,3,0.25,
HH639,HHQ639,IND4780,HUS493,1,30,0,10,210075,0,0,0,0,0,0,0,1,0,1,0,14,4,0.285714286,0,0,12,0.857142857,5,0.357142857,6,0.428571429,
HH640,HHQ640,IND4786,HUS472,1,34,0,5,236075,0,0,0,0,0,0,0,1,1,1,1,5,1,0.2,2,0.4,3,0.6,3,0.6,1,0.2,
HH641,HHQ641,IND4796,HUS040,1,59,0,5,381825,0,0,0,1,0,1,0,0,0,0,0,8,2,0.25,0,0,6,0.75,3,0.375,2,0.25,
HH642,HHQ642,IND4799,HUS247,0,55,0,0,138060,0,0,0,0,0,0,0,0,1,1,0,10,1,0.1,0,0,8,0.8,6,0.6,3,0.3,
HH643,HHQ643,IND4808,HUS491,0,56,0,1,404200,0,0,0,1,0,0,0,0,1,0,0,12,3,0.25,0,0,8,0.666666667,6,0.5,5,0.416666667,
HH644,HHQ644,IND4818,HUS315,0,36,0,2,132720,0,0,0,0,0,0,0,1,1,1,0,12,0,0,0,0,9,0.75,1,0.083333333,0,0,
HH645,HHQ645,IND4822,HUS152,1,49,0,0,501250,1,0,0,0,0,0,1,0,0,0,1,8,2,0.25,1,0.125,6,0.75,5,0.625,3,0.375,
HH646,HHQ646,IND4834,HUS080,1,44,0,7,257805,1,0,1,0,0,1,0,1,1,0,1,8,1,0.125,1,0.125,5,0.625,5,0.625,1,0.125,
HH647,HHQ647,IND4840,HUS478,1,46,0,0,145100,1,0,0,0,0,0,1,0,1,0,0,10,0,0,0,0,6,0.6,5,0.5,1,0.1,
HH648,HHQ648,IND4854,#N/A,1,29,0,2,58310,0,0,1,0,1,0,0,0,1,1,1,12,6,0.5,2,0.166666667,7,0.583333333,8,0.666666667,8,0.666666667,
HH649,HHQ649,IND4860,HUS410,1,32,0,8,222655,1,0,0,1,0,0,0,0,1,0,1,16,4,0.25,0,0,12,0.75,8,0.5,5,0.3125,
HH650,HHQ650,IND4866,HUS479,0,20,0,2,334080,0,0,0,1,0,0,0,0,0,0,0,4,2,0.5,0,0,4,1,4,1,2,0.5,
HH651,HHQ651,IND4873,HUS221,1,56,0,0,113470,0,0,0,0,1,1,0,1,0,0,1,14,4,0.285714286,0,0,11,0.785714286,8,0.571428571,4,0.285714286,
HH652,HHQ652,IND4878,HUS084,0,54,0,9,164400,0,0,0,1,0,0,0,0,1,1,1,16,2,0.125,4,0.25,8,0.5,8,0.5,3,0.1875,
HH653,HHQ653,IND4887,HUS450,1,43,0,0,70335,0,0,0,1,0,1,0,1,1,0,0,7,1,0.142857143,0,0,4,0.571428571,4,0.571428571,2,0.285714286,
HH654,HHQ654,IND4898,#N/A,1,57,0,0,123545,0,0,0,0,0,1,1,0,1,0,1,11,1,0.090909091,1,0.090909091,7,0.636363636,5,0.454545455,2,0.181818182,
HH655,HHQ655,IND4903,HUS130,1,58,0,0,318905,0,0,0,0,1,0,0,0,1,0,1,13,3,0.230769231,2,0.153846154,9,0.692307692,5,0.384615385,4,0.307692308,
HH656,HHQ656,IND4917,HUS358,1,36,0,8,97075,1,0,0,0,0,0,0,0,1,1,1,15,4,0.266666667,2,0.133333333,10,0.666666667,10,0.666666667,5,0.333333333,
HH657,HHQ657,IND4923,HUS077,1,39,0,8,309975,0,0,0,0,0,0,0,1,1,1,1,10,1,0.1,1,0.1,5,0.5,6,0.6,1,0.1,
HH658,HHQ658,IND4929,HUS224,1,59,0,0,128070,1,0,0,0,0,1,0,1,1,1,0,7,2,0.285714286,0,0,6,0.857142857,5,0.714285714,4,0.571428571,
HH659,HHQ659,IND4937,HUS207,1,29,0,9,523700,0,0,1,0,0,0,0,0,0,0,1,5,1,0.2,1,0.2,4,0.8,2,0.4,3,0.6,
HH660,HHQ660,IND4942,#N/A,1,51,0,5,190100,1,0,0,0,0,0,0,0,1,1,1,9,2,0.222222222,3,0.333333333,5,0.555555556,5,0.555555556,4,0.444444444,
HH661,HHQ661,IND4950,#N/A,1,45,0,9,125750,0,0,0,0,0,0,0,0,0,0,1,14,3,0.214285714,0,0,8,0.571428571,8,0.571428571,3,0.214285714,
HH662,HHQ662,IND4955,HUS432,1,46,0,8,304700,0,0,0,0,0,1,0,1,0,0,0,10,1,0.1,1,0.1,7,0.7,4,0.4,2,0.2,
HH663,HHQ663,IND4963,#N/A,1,53,0,0,143740,0,0,0,0,1,1,0,1,1,0,1,9,2,0.222222222,1,0.111111111,6,0.666666667,6,0.666666667,2,0.222222222,
HH664,HHQ664,IND4977,HUS271,1,59,0,0,310815,1,0,0,0,0,0,0,0,0,1,0,10,5,0.5,0,0,6,0.6,5,0.5,5,0.5,
HH665,HHQ665,IND4986,HUS290,1,44,0,5,621950,1,1,0,0,0,0,0,0,1,1,0,12,6,0.5,2,0.166666667,8,0.666666667,9,0.75,8,0.666666667,
HH666,HHQ666,IND4994,#N/A,1,59,0,9,446500,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0.8,0,0,0,0,
HH667,HHQ667,IND4998,HUS234,1,28,0,10,297885,0,0,0,0,0,0,0,0,1,0,1,10,5,0.5,0,0,8,0.8,6,0.6,5,0.5,
HH668,HHQ668,IND5005,HUS090,1,67,0,8,131050,0,0,0,0,1,1,0,1,1,0,0,13,5,0.384615385,6,0.461538462,3,0.230769231,6,0.461538462,6,0.461538462,
HH669,HHQ669,IND5014,HUS438,1,61,0,8,344025,1,0,1,1,1,0,0,0,0,0,1,10,4,0.4,1,0.1,6,0.6,5,0.5,4,0.4,
HH670,HHQ670,IND5026,HUS467,1,52,0,5,424850,0,0,0,1,0,0,1,1,1,1,0,15,1,0.066666667,2,0.133333333,9,0.6,6,0.4,4,0.266666667,
HH671,HHQ671,IND5034,#N/A,1,42,0,0,281425,0,0,0,0,0,0,0,0,0,0,0,13,1,0.076923077,3,0.230769231,8,0.615384615,8,0.615384615,1,0.076923077,
HH672,HHQ672,IND5039,HUS067,0,46,0,1,88570,0,0,0,0,0,0,0,0,1,1,1,10,3,0.3,0,0,8,0.8,5,0.5,3,0.3,
HH673,HHQ673,IND5042,HUS440,1,45,0,5,164975,0,0,0,0,0,0,0,1,0,0,1,10,2,0.2,3,0.3,4,0.4,5,0.5,3,0.3,
HH674,HHQ674,IND5051,HUS239,1,76,0,0,182700,0,0,0,0,0,1,0,1,1,0,0,21,6,0.285714286,5,0.238095238,14,0.666666667,11,0.523809524,11,0.523809524,
HH675,HHQ675,IND5068,#N/A,1,64,0,5,346140,0,0,0,0,0,0,0,0,0,0,1,8,1,0.125,0,0,7,0.875,1,0.125,3,0.375,
HH676,HHQ676,IND5074,#N/A,1,35,0,6,169050,0,0,0,0,0,0,0,0,0,0,0,13,5,0.384615385,4,0.307692308,5,0.384615385,9,0.692307692,5,0.384615385,
HH677,HHQ677,IND5079,HUS302,1,38,0,4,481350,0,0,0,1,1,0,0,0,1,0,0,11,1,0.090909091,0,0,8,0.727272727,4,0.363636364,4,0.363636364,
HH678,HHQ678,IND5088,HUS127,1,58,0,9,364550,1,0,0,0,0,0,0,0,0,1,1,12,5,0.416666667,3,0.25,5,0.416666667,7,0.583333333,7,0.583333333,
HH679,HHQ679,IND5094,#N/A,0,50,0,0,32350,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,4,0.666666667,3,0.5,0,0,
HH680,HHQ682,IND5108,#N/A,1,68,0,4,554400,0,0,0,0,0,1,0,0,0,0,0,9,1,0.111111111,3,0.333333333,5,0.555555556,1,0.111111111,4,0.444444444,
HH681,HHQ683,IND5123,HUS391,1,65,0,0,127900,1,0,0,0,1,0,0,0,1,0,1,6,2,0.333333333,0,0,4,0.666666667,4,0.666666667,2,0.333333333,
HH682,HHQ684,IND5129,HUS029,1,44,0,13,347025,0,0,0,0,0,1,0,1,1,0,1,14,1,0.071428571,5,0.357142857,6,0.428571429,1,0.071428571,3,0.214285714,
HH683,HHQ685,IND5136,#N/A,1,72,0,0,183490,1,0,0,0,0,1,0,0,0,1,1,9,2,0.222222222,0,0,6,0.666666667,3,0.333333333,4,0.444444444,
HH684,HHQ686,IND5141,HUS105,1,43,0,0,269485,1,0,1,1,1,0,0,0,0,0,1,14,2,0.142857143,0,0,6,0.428571429,4,0.285714286,5,0.357142857,
HH685,HHQ687,IND5149,HUS121,1,52,0,3,288210,0,0,0,0,1,0,0,1,1,0,1,20,2,0.1,1,0.05,16,0.8,7,0.35,6,0.3,
HH686,HHQ688,IND5162,#N/A,1,67,0,0,286790,0,0,0,0,0,1,0,0,0,1,0,10,0,0,0,0,7,0.7,4,0.4,0,0,
HH687,HHQ689,IND5186,HUS209,1,64,0,0,227945,1,0,0,0,0,1,1,1,1,1,1,15,2,0.133333333,0,0,12,0.8,6,0.4,2,0.133333333,
HH688,HHQ690,IND5196,HUS091,1,64,0,0,564925,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,0,7,0.777777778,0,0,0,0,
HH689,HHQ691,IND5206,HUS035,1,55,0,4,86750,1,0,1,0,1,0,0,0,1,0,0,12,6,0.5,1,0.083333333,8,0.666666667,9,0.75,6,0.5,
HH690,HHQ692,IND5218,HUS159,1,61,0,3,228120,0,0,0,0,1,0,0,0,0,0,0,9,3,0.333333333,1,0.111111111,5,0.555555556,6,0.666666667,4,0.444444444,
HH691,HHQ693,IND5231,#N/A,1,65,0,0,206925,1,0,0,0,0,1,0,1,1,0,0,9,3,0.333333333,0,0,8,0.888888889,4,0.444444444,3,0.333333333,
HH692,HHQ694,IND5239,#N/A,1,64,0,0,163695,1,1,1,0,0,1,0,0,0,1,1,5,1,0.2,2,0.4,2,0.4,3,0.6,1,0.2,
HH693,HHQ695,IND5250,HUS477,1,58,0,0,329255,1,0,0,1,0,0,0,0,0,1,0,11,4,0.363636364,0,0,8,0.727272727,4,0.363636364,4,0.363636364,
HH694,HHQ696,IND5260,#N/A,1,66,0,0,29240,0,0,0,0,0,0,0,0,0,0,0,6,4,0.666666667,0,0,6,1,5,0.833333333,4,0.666666667,
HH695,HHQ697,IND5267,HUS103,1,55,0,0,47295,1,0,0,0,0,0,0,0,0,0,1,9,1,0.111111111,0,0,5,0.555555556,2,0.222222222,2,0.222222222,
HH696,HHQ698,IND5271,HUS386,1,62,0,5,759775,1,0,0,0,0,0,0,0,0,0,0,7,3,0.428571429,0,0,6,0.857142857,5,0.714285714,3,0.428571429,
HH697,HHQ699,IND5292,#N/A,1,70,0,0,246925,0,0,0,0,0,0,0,0,0,0,0,8,1,0.125,1,0.125,5,0.625,2,0.25,4,0.5,
HH698,HHQ700,IND5303,HUS414,1,61,0,3,244520,0,0,0,1,0,0,0,0,1,1,1,22,2,0.090909091,2,0.090909091,17,0.772727273,3,0.136363636,11,0.5,
HH699,HHQ701,IND5312,#N/A,1,66,0,0,213325,0,0,0,0,0,0,0,0,0,1,0,14,3,0.214285714,2,0.142857143,10,0.714285714,7,0.5,3,0.214285714,
HH700,HHQ702,IND5318,#N/A,1,65,0,0,52345,0,0,0,0,1,0,0,0,0,0,0,6,0,0,1,0.166666667,4,0.666666667,2,0.333333333,1,0.166666667,
HH701,HHQ703,IND5325,#N/A,1,33,0,10,82305,0,1,0,0,0,0,0,0,1,1,1,6,3,0.5,0,0,4,0.666666667,4,0.666666667,3,0.5,
HH702,HHQ704,IND5330,#N/A,1,38,0,10,286450,1,0,0,0,0,0,0,0,1,1,1,12,6,0.5,3,0.25,7,0.583333333,8,0.666666667,6,0.5,
